year,month,state,city,crime_type,incidents,population
2021,1,Tamil Nadu,Madurai,Fraud,38,1217941
2021,5,Tamil Nadu,Madurai,Fraud,32,377741
2021,5,Tamil Nadu,Madurai,Kidnapping,62,164043
2021,5,Tamil Nadu,Madurai,Robbery,22,427761
2021,7,Tamil Nadu,Madurai,Cyber Crime,44,1325937
2021,7,Tamil Nadu,Madurai,Robbery,46,727557
2021,7,Tamil Nadu,Madurai,Theft,13,759885
2021,8,Tamil Nadu,Madurai,Burglary,16,1208367
2021,8,Tamil Nadu,Madurai,Cyber Crime,67,565849
2021,8,Tamil Nadu,Madurai,Homicide,70,367197
2021,9,Tamil Nadu,Madurai,Homicide,19,826642
2021,9,Tamil Nadu,Madurai,Kidnapping,8,1222779
2021,9,Tamil Nadu,Madurai,Robbery,38,1368263
2021,10,Tamil Nadu,Madurai,Burglary,43,1106435
2021,10,Tamil Nadu,Madurai,Fraud,35,1366425
2021,10,Tamil Nadu,Madurai,Robbery,30,422522
2021,1,Tamil Nadu,Tiruchirappalli,Assault,41,824645
2021,1,Tamil Nadu,Tiruchirappalli,Fraud,43,1124808
2021,1,Tamil Nadu,Tiruchirappalli,Homicide,23,139904
2021,2,Tamil Nadu,Tiruchirappalli,Assault,41,1208366
2021,2,Tamil Nadu,Tiruchirappalli,Fraud,63,182898
2021,2,Tamil Nadu,Tiruchirappalli,Kidnapping,72,318667
2021,7,Tamil Nadu,Tiruchirappalli,Assault,50,1235120
2021,7,Tamil Nadu,Tiruchirappalli,Cyber Crime,14,338695
2021,7,Tamil Nadu,Tiruchirappalli,Theft,18,390995
2021,9,Tamil Nadu,Tiruchirappalli,Burglary,12,861391
2021,9,Tamil Nadu,Tiruchirappalli,Homicide,61,396049
2021,9,Tamil Nadu,Tiruchirappalli,Kidnapping,12,1426363
2021,11,Tamil Nadu,Tiruchirappalli,Burglary,57,305408
2021,11,Tamil Nadu,Tiruchirappalli,Homicide,69,672029
2021,11,Tamil Nadu,Tiruchirappalli,Theft,21,1042227
2021,12,Tamil Nadu,Tiruchirappalli,Burglary,16,958582
2021,12,Tamil Nadu,Tiruchirappalli,Fraud,14,803177
2021,12,Tamil Nadu,Tiruchirappalli,Kidnapping,24,1116183
2021,1,Telangana,Hyderabad,Burglary,60,781291
2021,1,Telangana,Hyderabad,Fraud,65,1337368
2021,1,Telangana,Hyderabad,Kidnapping,24,130337
2021,2,Telangana,Hyderabad,Cyber Crime,13,1186620
2021,2,Telangana,Hyderabad,Kidnapping,40,604761
2021,2,Telangana,Hyderabad,Robbery,13,1340076
2021,3,Telangana,Hyderabad,Cyber Crime,33,931696
2021,3,Telangana,Hyderabad,Homicide,48,1367028
2021,3,Telangana,Hyderabad,Theft,59,602388
2021,7,Telangana,Hyderabad,Fraud,20,1485062
2021,7,Telangana,Hyderabad,Kidnapping,71,804592
2021,7,Telangana,Hyderabad,Theft,33,891166
2021,8,Telangana,Hyderabad,Assault,6,898108
2021,8,Telangana,Hyderabad,Fraud,47,1119974
2021,8,Telangana,Hyderabad,Homicide,47,1173005
2021,10,Telangana,Hyderabad,Fraud,65,1065816
2021,10,Telangana,Hyderabad,Kidnapping,61,1074017
2021,10,Telangana,Hyderabad,Robbery,50,1250526
2021,2,Telangana,Karimnagar,Assault,91,612819
2021,2,Telangana,Karimnagar,Kidnapping,46,577787
2021,2,Telangana,Karimnagar,Theft,39,879041
2021,3,Telangana,Karimnagar,Homicide,72,690635
2021,3,Telangana,Karimnagar,Kidnapping,55,781607
2021,3,Telangana,Karimnagar,Robbery,15,1480514
2021,5,Telangana,Karimnagar,Burglary,13,177404
2021,5,Telangana,Karimnagar,Cyber Crime,38,358676
2021,5,Telangana,Karimnagar,Robbery,23,808899
2021,6,Telangana,Karimnagar,Assault,14,537174
2021,6,Telangana,Karimnagar,Fraud,49,1236818
2021,6,Telangana,Karimnagar,Kidnapping,29,806167
2021,7,Telangana,Karimnagar,Assault,17,1315111
2021,7,Telangana,Karimnagar,Burglary,7,402392
2021,7,Telangana,Karimnagar,Cyber Crime,41,1180708
2021,9,Telangana,Karimnagar,Burglary,39,540062
2021,9,Telangana,Karimnagar,Cyber Crime,63,1169354
2021,9,Telangana,Karimnagar,Fraud,58,1002428
2021,2,Telangana,Warangal,Assault,23,835261
2021,2,Telangana,Warangal,Cyber Crime,50,469710
2021,2,Telangana,Warangal,Robbery,30,196091
2021,5,Telangana,Warangal,Fraud,24,854495
2021,5,Telangana,Warangal,Homicide,39,981279
2021,5,Telangana,Warangal,Theft,77,1288715
2021,6,Telangana,Warangal,Assault,18,1110782
2021,6,Telangana,Warangal,Burglary,37,292666
2021,6,Telangana,Warangal,Robbery,34,1311894
2021,7,Telangana,Warangal,Assault,64,1156609
2021,7,Telangana,Warangal,Burglary,34,362932
2021,7,Telangana,Warangal,Kidnapping,79,389627
2021,11,Telangana,Warangal,Burglary,59,772799
2021,11,Telangana,Warangal,Cyber Crime,56,469357
2021,11,Telangana,Warangal,Fraud,20,1013690
2021,12,Telangana,Warangal,Assault,19,173242
2021,12,Telangana,Warangal,Burglary,7,860696
2021,12,Telangana,Warangal,Fraud,18,1256416
2021,1,Uttar Pradesh,Kanpur,Assault,48,541326
2021,1,Uttar Pradesh,Kanpur,Kidnapping,32,1033942
2021,1,Uttar Pradesh,Kanpur,Robbery,5,184951
2021,3,Uttar Pradesh,Kanpur,Cyber Crime,24,937638
2021,3,Uttar Pradesh,Kanpur,Fraud,55,1382738
2021,3,Uttar Pradesh,Kanpur,Homicide,29,1023456
2021,4,Uttar Pradesh,Kanpur,Assault,56,318366
2021,4,Uttar Pradesh,Kanpur,Cyber Crime,32,1107249
2021,4,Uttar Pradesh,Kanpur,Fraud,71,851715
2021,5,Uttar Pradesh,Kanpur,Burglary,38,1486922
2021,5,Uttar Pradesh,Kanpur,Cyber Crime,7,329700
2021,5,Uttar Pradesh,Kanpur,Homicide,15,1051280
2021,7,Uttar Pradesh,Kanpur,Assault,6,1200843
2021,7,Uttar Pradesh,Kanpur,Burglary,27,1117126
2021,7,Uttar Pradesh,Kanpur,Theft,67,161075
2021,9,Uttar Pradesh,Kanpur,Burglary,25,100863
2021,9,Uttar Pradesh,Kanpur,Cyber Crime,31,584408
2021,9,Uttar Pradesh,Kanpur,Theft,60,1005864
2021,1,Uttar Pradesh,Noida,Burglary,53,190888
2021,1,Uttar Pradesh,Noida,Cyber Crime,40,943653
2021,1,Uttar Pradesh,Noida,Robbery,23,926526
2021,2,Uttar Pradesh,Noida,Burglary,21,367131
2021,2,Uttar Pradesh,Noida,Cyber Crime,9,160169
2021,2,Uttar Pradesh,Noida,Fraud,14,1001699
2021,3,Uttar Pradesh,Noida,Burglary,20,956137
2021,3,Uttar Pradesh,Noida,Cyber Crime,67,1060678
2021,3,Uttar Pradesh,Noida,Fraud,43,1317800
2021,5,Uttar Pradesh,Noida,Assault,50,612191
2021,5,Uttar Pradesh,Noida,Kidnapping,45,852108
2021,5,Uttar Pradesh,Noida,Theft,54,1037828
2021,8,Uttar Pradesh,Noida,Burglary,36,1122805
2021,8,Uttar Pradesh,Noida,Homicide,43,400762
2021,8,Uttar Pradesh,Noida,Robbery,50,876268
2021,10,Uttar Pradesh,Noida,Cyber Crime,32,1317287
2021,10,Uttar Pradesh,Noida,Fraud,71,213464
2021,10,Uttar Pradesh,Noida,Theft,35,476448
2021,6,Uttar Pradesh,Varanasi,Assault,26,1040264
2021,6,Uttar Pradesh,Varanasi,Homicide,31,125074
2021,6,Uttar Pradesh,Varanasi,Theft,11,576175
2021,7,Uttar Pradesh,Varanasi,Assault,43,559978
2021,7,Uttar Pradesh,Varanasi,Cyber Crime,52,824785
2021,7,Uttar Pradesh,Varanasi,Robbery,46,1220844
2021,8,Uttar Pradesh,Varanasi,Assault,7,1145674
2021,8,Uttar Pradesh,Varanasi,Cyber Crime,57,977773
2021,8,Uttar Pradesh,Varanasi,Robbery,37,614559
2021,10,Uttar Pradesh,Varanasi,Cyber Crime,38,1033460
2021,10,Uttar Pradesh,Varanasi,Homicide,44,703993
2021,10,Uttar Pradesh,Varanasi,Robbery,69,907443
2021,11,Uttar Pradesh,Varanasi,Burglary,55,461569
2021,11,Uttar Pradesh,Varanasi,Fraud,37,1162482
2021,11,Uttar Pradesh,Varanasi,Homicide,30,1016341
2021,12,Uttar Pradesh,Varanasi,Burglary,22,594983
2021,12,Uttar Pradesh,Varanasi,Robbery,55,419854
2021,12,Uttar Pradesh,Varanasi,Theft,24,271544
2021,2,West Bengal,Durgapur,Fraud,44,1272187
2021,2,West Bengal,Durgapur,Homicide,15,267976
2021,2,West Bengal,Durgapur,Kidnapping,30,766936
2021,3,West Bengal,Durgapur,Assault,21,222592
2021,3,West Bengal,Durgapur,Cyber Crime,28,802555
2021,3,West Bengal,Durgapur,Homicide,76,1151662
2021,4,West Bengal,Durgapur,Burglary,30,1097512
2021,4,West Bengal,Durgapur,Homicide,61,365878
2021,4,West Bengal,Durgapur,Theft,70,1401517
2021,7,West Bengal,Durgapur,Assault,55,1269071
2021,7,West Bengal,Durgapur,Cyber Crime,32,825107
2021,7,West Bengal,Durgapur,Homicide,44,189320
2021,10,West Bengal,Durgapur,Cyber Crime,27,1078901
2021,10,West Bengal,Durgapur,Fraud,31,854403
2021,10,West Bengal,Durgapur,Kidnapping,65,649098
2021,12,West Bengal,Durgapur,Burglary,10,909806
2021,12,West Bengal,Durgapur,Robbery,59,452893
2021,12,West Bengal,Durgapur,Theft,62,590105
2021,2,West Bengal,Howrah,Fraud,16,1401684
2021,2,West Bengal,Howrah,Homicide,17,939870
2021,2,West Bengal,Howrah,Kidnapping,12,571604
2021,4,West Bengal,Howrah,Assault,43,232138
2021,4,West Bengal,Howrah,Burglary,50,1170086
2021,4,West Bengal,Howrah,Fraud,41,963536
2021,5,West Bengal,Howrah,Assault,46,482985
2021,5,West Bengal,Howrah,Kidnapping,54,1385084
2021,5,West Bengal,Howrah,Robbery,55,695415
2021,6,West Bengal,Howrah,Cyber Crime,18,466281
2021,6,West Bengal,Howrah,Fraud,36,126102
2021,6,West Bengal,Howrah,Homicide,8,106611
2021,7,West Bengal,Howrah,Assault,20,865235
2021,7,West Bengal,Howrah,Cyber Crime,19,261334
2021,7,West Bengal,Howrah,Homicide,8,1414134
2021,12,West Bengal,Howrah,Burglary,51,216418
2021,12,West Bengal,Howrah,Robbery,45,1405687
2021,12,West Bengal,Howrah,Theft,21,949614
2021,2,West Bengal,Kolkata,Assault,38,1270133
2021,2,West Bengal,Kolkata,Robbery,14,1402264
2021,2,West Bengal,Kolkata,Theft,40,239074
2021,3,West Bengal,Kolkata,Kidnapping,6,1220274
2021,3,West Bengal,Kolkata,Robbery,45,338324
2021,3,West Bengal,Kolkata,Theft,24,235698
2021,5,West Bengal,Kolkata,Assault,11,798483
2021,5,West Bengal,Kolkata,Kidnapping,61,480341
2021,5,West Bengal,Kolkata,Robbery,43,234181
2021,7,West Bengal,Kolkata,Burglary,6,750953
2021,7,West Bengal,Kolkata,Cyber Crime,47,465221
2021,7,West Bengal,Kolkata,Robbery,42,221102
2021,11,West Bengal,Kolkata,Assault,36,467170
2021,11,West Bengal,Kolkata,Fraud,42,968387
2021,11,West Bengal,Kolkata,Theft,44,724192
2021,12,West Bengal,Kolkata,Fraud,50,236572
2021,12,West Bengal,Kolkata,Robbery,65,330604
2021,12,West Bengal,Kolkata,Theft,24,1386064
2022,1,Delhi,Dwarka,Assault,38,498044
2022,1,Delhi,Dwarka,Fraud,83,797705
2022,1,Delhi,Dwarka,Theft,43,1166835
2022,2,Delhi,Dwarka,Assault,59,1464593
2022,2,Delhi,Dwarka,Fraud,8,1095146
2022,2,Delhi,Dwarka,Theft,8,888745
2022,3,Delhi,Dwarka,Fraud,8,125266
2022,3,Delhi,Dwarka,Homicide,68,1168633
2022,3,Delhi,Dwarka,Kidnapping,43,120554
2022,4,Delhi,Dwarka,Burglary,58,624633
2022,4,Delhi,Dwarka,Kidnapping,5,280153
2022,4,Delhi,Dwarka,Theft,8,361692
2022,6,Delhi,Dwarka,Fraud,68,124173
2022,6,Delhi,Dwarka,Kidnapping,43,171046
2022,6,Delhi,Dwarka,Robbery,20,488898
2022,8,Delhi,Dwarka,Burglary,33,904166
2022,8,Delhi,Dwarka,Cyber Crime,77,1282318
2022,8,Delhi,Dwarka,Homicide,52,1368445
2022,2,Delhi,New Delhi,Kidnapping,65,621090
2022,2,Delhi,New Delhi,Robbery,22,896233
2022,2,Delhi,New Delhi,Theft,50,1117046
2022,3,Delhi,New Delhi,Assault,43,463021
2022,3,Delhi,New Delhi,Fraud,41,534416
2022,3,Delhi,New Delhi,Robbery,41,1322989
2022,4,Delhi,New Delhi,Cyber Crime,34,122039
2022,4,Delhi,New Delhi,Fraud,29,734630
2022,4,Delhi,New Delhi,Kidnapping,69,498658
2022,10,Delhi,New Delhi,Cyber Crime,64,1358439
2022,10,Delhi,New Delhi,Homicide,27,439762
2022,10,Delhi,New Delhi,Kidnapping,36,683437
2022,11,Delhi,New Delhi,Assault,10,232914
2022,11,Delhi,New Delhi,Cyber Crime,15,1168349
2022,11,Delhi,New Delhi,Fraud,12,789457
2022,12,Delhi,New Delhi,Homicide,74,1461784
2022,12,Delhi,New Delhi,Robbery,35,988270
2022,12,Delhi,New Delhi,Theft,17,220041
2022,1,Delhi,Rohini,Cyber Crime,14,502400
2022,1,Delhi,Rohini,Fraud,22,1376318
2022,1,Delhi,Rohini,Robbery,37,508814
2022,2,Delhi,Rohini,Cyber Crime,13,105586
2022,2,Delhi,Rohini,Fraud,72,135688
2022,2,Delhi,Rohini,Homicide,45,474808
2022,4,Delhi,Rohini,Burglary,37,448859
2022,4,Delhi,Rohini,Kidnapping,39,1207137
2022,4,Delhi,Rohini,Theft,53,167788
2022,6,Delhi,Rohini,Burglary,49,1498026
2022,6,Delhi,Rohini,Homicide,52,1365466
2022,6,Delhi,Rohini,Theft,33,1064372
2022,8,Delhi,Rohini,Cyber Crime,29,267731
2022,8,Delhi,Rohini,Fraud,54,273669
2022,8,Delhi,Rohini,Theft,6,337573
2022,9,Delhi,Rohini,Assault,10,608182
2022,9,Delhi,Rohini,Fraud,6,993040
2022,9,Delhi,Rohini,Kidnapping,66,215519
2022,1,Gujarat,Ahmedabad,Burglary,48,233283
2022,1,Gujarat,Ahmedabad,Fraud,17,605944
2022,1,Gujarat,Ahmedabad,Homicide,27,1191850
2022,2,Gujarat,Ahmedabad,Cyber Crime,53,1269157
2022,2,Gujarat,Ahmedabad,Robbery,31,667575
2022,2,Gujarat,Ahmedabad,Theft,41,1128157
2022,3,Gujarat,Ahmedabad,Burglary,24,956423
2022,3,Gujarat,Ahmedabad,Homicide,25,1383036
2022,3,Gujarat,Ahmedabad,Robbery,55,624213
2022,4,Gujarat,Ahmedabad,Cyber Crime,22,229274
2022,4,Gujarat,Ahmedabad,Fraud,19,824527
2022,4,Gujarat,Ahmedabad,Kidnapping,53,1034311
2022,7,Gujarat,Ahmedabad,Kidnapping,54,594336
2022,7,Gujarat,Ahmedabad,Robbery,16,232258
2022,7,Gujarat,Ahmedabad,Theft,29,1133379
2022,8,Gujarat,Ahmedabad,Kidnapping,41,989992
2022,8,Gujarat,Ahmedabad,Robbery,54,818657
2022,8,Gujarat,Ahmedabad,Theft,54,519434
2022,1,Gujarat,Surat,Burglary,13,691458
2022,1,Gujarat,Surat,Kidnapping,46,387503
2022,1,Gujarat,Surat,Theft,10,1154544
2022,2,Gujarat,Surat,Burglary,8,1490503
2022,2,Gujarat,Surat,Cyber Crime,15,183407
2022,2,Gujarat,Surat,Kidnapping,13,206656
2022,3,Gujarat,Surat,Cyber Crime,26,264735
2022,3,Gujarat,Surat,Fraud,36,698179
2022,3,Gujarat,Surat,Homicide,58,693160
2022,5,Gujarat,Surat,Assault,10,1372241
2022,5,Gujarat,Surat,Burglary,42,843905
2022,5,Gujarat,Surat,Fraud,39,1480852
2022,6,Gujarat,Surat,Cyber Crime,31,865635
2022,6,Gujarat,Surat,Kidnapping,52,625134
2022,6,Gujarat,Surat,Theft,9,167284
2022,9,Gujarat,Surat,Burglary,31,1072563
2022,9,Gujarat,Surat,Cyber Crime,65,1353536
2022,9,Gujarat,Surat,Kidnapping,42,1478755
2022,1,Gujarat,Vadodara,Cyber Crime,30,1211221
2022,1,Gujarat,Vadodara,Homicide,56,859605
2022,1,Gujarat,Vadodara,Kidnapping,67,592277
2022,3,Gujarat,Vadodara,Burglary,34,1224744
2022,3,Gujarat,Vadodara,Fraud,62,915551
2022,3,Gujarat,Vadodara,Kidnapping,57,179912
2022,5,Gujarat,Vadodara,Cyber Crime,45,778670
2022,5,Gujarat,Vadodara,Fraud,4,325043
2022,5,Gujarat,Vadodara,Kidnapping,66,364088
2022,7,Gujarat,Vadodara,Assault,18,1032678
2022,7,Gujarat,Vadodara,Homicide,24,334160
2022,7,Gujarat,Vadodara,Robbery,15,687577
2022,9,Gujarat,Vadodara,Assault,59,1178890
2022,9,Gujarat,Vadodara,Cyber Crime,11,404110
2022,9,Gujarat,Vadodara,Theft,54,396162
2022,10,Gujarat,Vadodara,Assault,9,953000
2022,10,Gujarat,Vadodara,Homicide,8,1287506
2022,10,Gujarat,Vadodara,Theft,9,1137022
2022,1,Karnataka,Bengaluru,Burglary,54,639769
2022,1,Karnataka,Bengaluru,Cyber Crime,56,278350
2022,1,Karnataka,Bengaluru,Robbery,50,1306725
2022,2,Karnataka,Bengaluru,Cyber Crime,73,355053
2022,2,Karnataka,Bengaluru,Robbery,44,721298
2022,2,Karnataka,Bengaluru,Theft,30,613228
2022,4,Karnataka,Bengaluru,Cyber Crime,40,326655
2022,4,Karnataka,Bengaluru,Fraud,32,234737
2022,4,Karnataka,Bengaluru,Theft,26,205804
2022,5,Karnataka,Bengaluru,Fraud,23,120091
2022,5,Karnataka,Bengaluru,Homicide,62,618377
2022,5,Karnataka,Bengaluru,Robbery,34,1032083
2022,9,Karnataka,Bengaluru,Assault,61,195500
2022,9,Karnataka,Bengaluru,Homicide,28,1018807
2022,9,Karnataka,Bengaluru,Robbery,58,856962
2022,10,Karnataka,Bengaluru,Assault,27,927701
2022,10,Karnataka,Bengaluru,Kidnapping,38,1022980
2022,10,Karnataka,Bengaluru,Robbery,50,1304665
2022,2,Karnataka,Mangaluru,Cyber Crime,4,387584
2022,2,Karnataka,Mangaluru,Kidnapping,40,414231
2022,2,Karnataka,Mangaluru,Robbery,36,777750
2022,3,Karnataka,Mangaluru,Burglary,78,886089
2022,3,Karnataka,Mangaluru,Cyber Crime,6,1180246
2022,3,Karnataka,Mangaluru,Theft,6,474173
2022,6,Karnataka,Mangaluru,Assault,8,1086364
2022,6,Karnataka,Mangaluru,Fraud,50,506523
2022,6,Karnataka,Mangaluru,Robbery,27,1281210
2022,7,Karnataka,Mangaluru,Assault,14,1499849
2022,7,Karnataka,Mangaluru,Cyber Crime,76,985419
2022,7,Karnataka,Mangaluru,Kidnapping,7,651415
2022,9,Karnataka,Mangaluru,Fraud,42,606716
2022,9,Karnataka,Mangaluru,Homicide,58,1274961
2022,9,Karnataka,Mangaluru,Theft,64,667501
2022,11,Karnataka,Mangaluru,Assault,12,1218807
2022,11,Karnataka,Mangaluru,Cyber Crime,14,1421923
2022,11,Karnataka,Mangaluru,Kidnapping,12,731804
2022,3,Karnataka,Mysuru,Fraud,17,207213
2022,3,Karnataka,Mysuru,Kidnapping,47,1228390
2022,3,Karnataka,Mysuru,Robbery,9,1151583
2022,4,Karnataka,Mysuru,Assault,65,575006
2022,4,Karnataka,Mysuru,Burglary,33,1077078
2022,4,Karnataka,Mysuru,Homicide,68,762411
2022,7,Karnataka,Mysuru,Burglary,34,1424478
2022,7,Karnataka,Mysuru,Homicide,35,406094
2022,7,Karnataka,Mysuru,Theft,31,320109
2022,8,Karnataka,Mysuru,Assault,28,1322874
2022,8,Karnataka,Mysuru,Homicide,18,1158359
2022,8,Karnataka,Mysuru,Robbery,45,613323
2022,9,Karnataka,Mysuru,Fraud,46,844526
2022,9,Karnataka,Mysuru,Homicide,46,547140
2022,9,Karnataka,Mysuru,Theft,19,497039
2022,10,Karnataka,Mysuru,Assault,28,1306109
2022,10,Karnataka,Mysuru,Robbery,5,1163125
2022,10,Karnataka,Mysuru,Theft,31,202482
2022,3,Kerala,Kochi,Cyber Crime,13,420415
2022,3,Kerala,Kochi,Fraud,8,978318
2022,3,Kerala,Kochi,Robbery,47,879835
2022,5,Kerala,Kochi,Burglary,42,194467
2022,5,Kerala,Kochi,Cyber Crime,28,603216
2022,5,Kerala,Kochi,Fraud,50,808120
2022,8,Kerala,Kochi,Assault,33,599048
2022,8,Kerala,Kochi,Cyber Crime,28,1047782
2022,8,Kerala,Kochi,Robbery,30,1062605
2022,9,Kerala,Kochi,Burglary,67,982913
2022,9,Kerala,Kochi,Fraud,33,915388
2022,9,Kerala,Kochi,Kidnapping,56,266595
2022,10,Kerala,Kochi,Assault,61,168183
2022,10,Kerala,Kochi,Fraud,22,478451
2022,10,Kerala,Kochi,Kidnapping,37,415567
2022,12,Kerala,Kochi,Homicide,60,141348
2022,12,Kerala,Kochi,Kidnapping,32,620479
2022,12,Kerala,Kochi,Robbery,38,1281859
2022,1,Kerala,Kozhikode,Assault,80,170842
2022,1,Kerala,Kozhikode,Homicide,42,925742
2022,1,Kerala,Kozhikode,Theft,47,1050507
2022,2,Kerala,Kozhikode,Cyber Crime,31,500095
2022,2,Kerala,Kozhikode,Homicide,10,547315
2022,2,Kerala,Kozhikode,Kidnapping,52,645367
2022,5,Kerala,Kozhikode,Burglary,30,1228996
2022,5,Kerala,Kozhikode,Kidnapping,6,850553
2022,5,Kerala,Kozhikode,Theft,8,891997
2022,9,Kerala,Kozhikode,Burglary,24,969718
2022,9,Kerala,Kozhikode,Homicide,15,1189016
2022,9,Kerala,Kozhikode,Theft,15,1388156
2022,10,Kerala,Kozhikode,Burglary,8,847528
2022,10,Kerala,Kozhikode,Homicide,23,435012
2022,10,Kerala,Kozhikode,Theft,40,1398657
2022,12,Kerala,Kozhikode,Assault,55,1101542
2022,12,Kerala,Kozhikode,Burglary,48,456383
2022,12,Kerala,Kozhikode,Kidnapping,30,281576
2022,1,Kerala,Thiruvananthapuram,Burglary,10,135982
2022,1,Kerala,Thiruvananthapuram,Kidnapping,15,1442741
2022,1,Kerala,Thiruvananthapuram,Theft,6,393680
2022,2,Kerala,Thiruvananthapuram,Burglary,78,818346
2022,2,Kerala,Thiruvananthapuram,Cyber Crime,15,621838
2022,2,Kerala,Thiruvananthapuram,Fraud,24,1288810
2022,4,Kerala,Thiruvananthapuram,Cyber Crime,68,1089410
2022,4,Kerala,Thiruvananthapuram,Robbery,22,942566
2022,4,Kerala,Thiruvananthapuram,Theft,56,461446
2022,6,Kerala,Thiruvananthapuram,Cyber Crime,40,506700
2022,6,Kerala,Thiruvananthapuram,Homicide,20,1220800
2022,6,Kerala,Thiruvananthapuram,Kidnapping,18,273892
2022,9,Kerala,Thiruvananthapuram,Burglary,59,1422037
2022,9,Kerala,Thiruvananthapuram,Homicide,35,1057218
2022,9,Kerala,Thiruvananthapuram,Kidnapping,11,896755
2022,11,Kerala,Thiruvananthapuram,Assault,47,1447744
2022,11,Kerala,Thiruvananthapuram,Fraud,32,1269109
2022,11,Kerala,Thiruvananthapuram,Kidnapping,59,553868
2022,2,Maharashtra,Mumbai,Assault,25,709330
2022,2,Maharashtra,Mumbai,Cyber Crime,53,821847
2022,2,Maharashtra,Mumbai,Fraud,9,1281902
2022,5,Maharashtra,Mumbai,Assault,40,1007436
2022,5,Maharashtra,Mumbai,Fraud,25,1097088
2022,5,Maharashtra,Mumbai,Kidnapping,33,1284261
2022,6,Maharashtra,Mumbai,Assault,73,299648
2022,6,Maharashtra,Mumbai,Burglary,36,295408
2022,6,Maharashtra,Mumbai,Kidnapping,56,236760
2022,8,Maharashtra,Mumbai,Assault,58,850575
2022,8,Maharashtra,Mumbai,Fraud,62,288070
2022,8,Maharashtra,Mumbai,Robbery,42,161111
2022,10,Maharashtra,Mumbai,Burglary,50,1116316
2022,10,Maharashtra,Mumbai,Homicide,27,225552
2022,10,Maharashtra,Mumbai,Kidnapping,31,507549
2022,12,Maharashtra,Mumbai,Assault,53,861828
2022,12,Maharashtra,Mumbai,Kidnapping,43,364671
2022,12,Maharashtra,Mumbai,Robbery,36,841251
2022,2,Maharashtra,Nagpur,Assault,64,1460414
2022,2,Maharashtra,Nagpur,Homicide,68,851374
2022,2,Maharashtra,Nagpur,Theft,17,1459676
2022,3,Maharashtra,Nagpur,Fraud,16,971553
2022,3,Maharashtra,Nagpur,Robbery,64,100054
2022,3,Maharashtra,Nagpur,Theft,3,1348476
2022,4,Maharashtra,Nagpur,Assault,48,967356
2022,4,Maharashtra,Nagpur,Burglary,18,764015
2022,4,Maharashtra,Nagpur,Kidnapping,24,102932
2022,6,Maharashtra,Nagpur,Burglary,71,1320745
2022,6,Maharashtra,Nagpur,Cyber Crime,10,428889
2022,6,Maharashtra,Nagpur,Fraud,56,1079130
2022,7,Maharashtra,Nagpur,Assault,29,674712
2022,7,Maharashtra,Nagpur,Homicide,42,657894
2022,7,Maharashtra,Nagpur,Kidnapping,70,1255711
2022,11,Maharashtra,Nagpur,Fraud,15,1108068
2022,11,Maharashtra,Nagpur,Kidnapping,16,324193
2022,11,Maharashtra,Nagpur,Robbery,48,1369942
2022,1,Maharashtra,Pune,Cyber Crime,44,183012
2022,1,Maharashtra,Pune,Fraud,44,1073325
2022,1,Maharashtra,Pune,Homicide,21,847940
2022,2,Maharashtra,Pune,Cyber Crime,33,730082
2022,2,Maharashtra,Pune,Fraud,26,821749
2022,2,Maharashtra,Pune,Robbery,26,269374
2022,4,Maharashtra,Pune,Kidnapping,42,1415787
2022,4,Maharashtra,Pune,Robbery,39,234335
2022,4,Maharashtra,Pune,Theft,21,1122935
2022,5,Maharashtra,Pune,Assault,17,1309887
2022,5,Maharashtra,Pune,Burglary,30,1387048
2022,5,Maharashtra,Pune,Cyber Crime,39,1408941
2022,9,Maharashtra,Pune,Burglary,20,908302
2022,9,Maharashtra,Pune,Kidnapping,63,688641
2022,9,Maharashtra,Pune,Robbery,42,807271
2022,10,Maharashtra,Pune,Assault,34,1196338
2022,10,Maharashtra,Pune,Cyber Crime,29,830858
2022,10,Maharashtra,Pune,Kidnapping,45,118555
2022,1,Rajasthan,Jaipur,Assault,16,352196
2022,1,Rajasthan,Jaipur,Homicide,45,380229
2022,1,Rajasthan,Jaipur,Theft,73,779671
2022,2,Rajasthan,Jaipur,Fraud,12,1127940
2022,2,Rajasthan,Jaipur,Homicide,40,186186
2022,2,Rajasthan,Jaipur,Kidnapping,27,416883
2022,4,Rajasthan,Jaipur,Burglary,41,528243
2022,4,Rajasthan,Jaipur,Robbery,37,506364
2022,4,Rajasthan,Jaipur,Theft,26,1266101
2022,7,Rajasthan,Jaipur,Assault,51,123795
2022,7,Rajasthan,Jaipur,Burglary,3,359856
2022,7,Rajasthan,Jaipur,Robbery,54,1252853
2022,9,Rajasthan,Jaipur,Burglary,60,1478765
2022,9,Rajasthan,Jaipur,Cyber Crime,11,168477
2022,9,Rajasthan,Jaipur,Homicide,56,1155421
2022,11,Rajasthan,Jaipur,Burglary,44,519089
2022,11,Rajasthan,Jaipur,Kidnapping,23,1222627
2022,11,Rajasthan,Jaipur,Robbery,52,1114664
2022,3,Rajasthan,Jodhpur,Fraud,16,101697
2022,3,Rajasthan,Jodhpur,Homicide,36,858150
2022,3,Rajasthan,Jodhpur,Kidnapping,55,467935
2022,5,Rajasthan,Jodhpur,Cyber Crime,24,1414570
2022,5,Rajasthan,Jodhpur,Fraud,48,382619
2022,5,Rajasthan,Jodhpur,Kidnapping,4,532547
2022,6,Rajasthan,Jodhpur,Assault,45,212357
